,article_id,outlet_name,tag_name,provider,provider_value,zip_code,reach_circulation
0,2204316724,Air Transport World,Airbus:Aircraft Production,GnipTwitter,14.0,20910,154308
1,2204316724,Air Transport World,A350,GnipTwitter,14.0,20910,154308
2,2204316724,Air Transport World,Aircraft Production,GnipTwitter,14.0,20910,154308
3,2204316724,Air Transport World,Airbus,GnipTwitter,14.0,20910,154308
4,2203628156,New York Times,Fuel Efficiency,Majestic,299.0,10018,76865318
5,2203628156,New York Times,Fuel Efficiency,Majestic,299.0,10018,76865318
6,2203628156,New York Times,Fuel Efficiency,Majestic,299.0,10018,76865318
7,2203628156,New York Times,Airbus,Majestic,299.0,10018,76865318
8,2203628156,New York Times,Airbus,Majestic,299.0,10018,76865318
9,2203628156,New York Times,Airbus,Majestic,299.0,10018,76865318
10,2203628156,New York Times,Boeing,Majestic,299.0,10018,76865318
11,2203628156,New York Times,Boeing,Majestic,299.0,10018,76865318
12,2203628156,New York Times,Boeing,Majestic,299.0,10018,76865318
13,2203377430,CNN,737,GnipTwitter,7.0,30303,76918430
14,2203377430,CNN,A350,GnipTwitter,7.0,30303,76918430
15,2203377430,CNN,Airbus,GnipTwitter,7.0,30303,76918430
16,2203377430,CNN,A330,GnipTwitter,7.0,30303,76918430
17,2203377430,CNN,Asia-Pacific,GnipTwitter,7.0,30303,76918430
18,2203377430,CNN,Boeing,GnipTwitter,7.0,30303,76918430
19,2203377430,CNN,A321NEO,GnipTwitter,7.0,30303,76918430
20,2203377430,CNN,787,GnipTwitter,7.0,30303,76918430
21,2203377430,CNN,777,GnipTwitter,7.0,30303,76918430
22,2203401776,CNN Money,737,GnipTwitter,7.0,10019,11800000
23,2203401776,CNN Money,A350,GnipTwitter,7.0,10019,11800000
24,2203401776,CNN Money,Airbus,GnipTwitter,7.0,10019,11800000
25,2203401776,CNN Money,A330,GnipTwitter,7.0,10019,11800000
26,2203401776,CNN Money,Asia-Pacific,GnipTwitter,7.0,10019,11800000
27,2203401776,CNN Money,Boeing,GnipTwitter,7.0,10019,11800000
28,2203401776,CNN Money,A321NEO,GnipTwitter,7.0,10019,11800000
29,2203401776,CNN Money,787,GnipTwitter,7.0,10019,11800000
30,2203401776,CNN Money,777,GnipTwitter,7.0,10019,11800000
31,2204503431,Seattle Times,737,GnipTwitter,35.0,98109,1463257
32,2204503431,Seattle Times,737,GnipTwitter,35.0,98109,1463257
33,2204503431,Seattle Times,737,GnipTwitter,35.0,98109,1463257
34,2204503431,Seattle Times,A320,GnipTwitter,35.0,98109,1463257
35,2204503431,Seattle Times,A320,GnipTwitter,35.0,98109,1463257
36,2204503431,Seattle Times,A320,GnipTwitter,35.0,98109,1463257
37,2204503431,Seattle Times,Aircraft Production,GnipTwitter,35.0,98109,1463257
38,2204503431,Seattle Times,Aircraft Production,GnipTwitter,35.0,98109,1463257
39,2204503431,Seattle Times,Aircraft Production,GnipTwitter,35.0,98109,1463257
40,2204503431,Seattle Times,Airbus,GnipTwitter,35.0,98109,1463257
41,2204503431,Seattle Times,Airbus,GnipTwitter,35.0,98109,1463257
42,2204503431,Seattle Times,Airbus,GnipTwitter,35.0,98109,1463257
43,2204503431,Seattle Times,Boeing:Aircraft Production,GnipTwitter,35.0,98109,1463257
44,2204503431,Seattle Times,Boeing:Aircraft Production,GnipTwitter,35.0,98109,1463257
45,2204503431,Seattle Times,Boeing:Aircraft Production,GnipTwitter,35.0,98109,1463257
46,2204503431,Seattle Times,Boeing,GnipTwitter,35.0,98109,1463257
47,2204503431,Seattle Times,Boeing,GnipTwitter,35.0,98109,1463257
48,2204503431,Seattle Times,Boeing,GnipTwitter,35.0,98109,1463257
49,2204503431,Seattle Times,777,GnipTwitter,35.0,98109,1463257
50,2204503431,Seattle Times,777,GnipTwitter,35.0,98109,1463257
51,2204503431,Seattle Times,777,GnipTwitter,35.0,98109,1463257
52,2204503431,Seattle Times,787,GnipTwitter,35.0,98109,1463257
53,2204503431,Seattle Times,787,GnipTwitter,35.0,98109,1463257
54,2204503431,Seattle Times,787,GnipTwitter,35.0,98109,1463257
55,2204503431,Seattle Times,737,Majestic,794.0,98109,1463257
56,2204503431,Seattle Times,737,Majestic,794.0,98109,1463257
57,2204503431,Seattle Times,737,Majestic,794.0,98109,1463257
58,2204503431,Seattle Times,A320,Majestic,794.0,98109,1463257
59,2204503431,Seattle Times,A320,Majestic,794.0,98109,1463257
60,2204503431,Seattle Times,A320,Majestic,794.0,98109,1463257
61,2204503431,Seattle Times,Aircraft Production,Majestic,794.0,98109,1463257
62,2204503431,Seattle Times,Aircraft Production,Majestic,794.0,98109,1463257
63,2204503431,Seattle Times,Aircraft Production,Majestic,794.0,98109,1463257
64,2204503431,Seattle Times,Airbus,Majestic,794.0,98109,1463257
65,2204503431,Seattle Times,Airbus,Majestic,794.0,98109,1463257
66,2204503431,Seattle Times,Airbus,Majestic,794.0,98109,1463257
67,2204503431,Seattle Times,Boeing:Aircraft Production,Majestic,794.0,98109,1463257
68,2204503431,Seattle Times,Boeing:Aircraft Production,Majestic,794.0,98109,1463257
69,2204503431,Seattle Times,Boeing:Aircraft Production,Majestic,794.0,98109,1463257
70,2204503431,Seattle Times,Boeing,Majestic,794.0,98109,1463257
71,2204503431,Seattle Times,Boeing,Majestic,794.0,98109,1463257
72,2204503431,Seattle Times,Boeing,Majestic,794.0,98109,1463257
73,2204503431,Seattle Times,777,Majestic,794.0,98109,1463257
74,2204503431,Seattle Times,777,Majestic,794.0,98109,1463257
75,2204503431,Seattle Times,777,Majestic,794.0,98109,1463257
76,2204503431,Seattle Times,787,Majestic,794.0,98109,1463257
77,2204503431,Seattle Times,787,Majestic,794.0,98109,1463257
78,2204503431,Seattle Times,787,Majestic,794.0,98109,1463257
79,2204532654,Bloomberg,Airbus,GnipTwitter,3.0,10022,21980000
80,2204532654,Bloomberg,Boeing,GnipTwitter,3.0,10022,21980000
81,2204532654,Bloomberg,Airbus,LinkedIn,354.0,10022,21980000
82,2204532654,Bloomberg,Boeing,LinkedIn,354.0,10022,21980000
83,2204532654,Bloomberg,Airbus,Majestic,8.0,10022,21980000
84,2204532654,Bloomberg,Boeing,Majestic,8.0,10022,21980000
85,2203947529,Bloomberg,Boeing,GnipTwitter,7.0,10022,21980000
86,2203947529,Bloomberg,Airbus,GnipTwitter,7.0,10022,21980000
87,2203947529,Bloomberg,747,GnipTwitter,7.0,10022,21980000
88,2203947529,Bloomberg,A380,GnipTwitter,7.0,10022,21980000
89,2203579761,Yahoo! Finance,P-8,GnipTwitter,2.0,00000,75000000
90,2203579761,Yahoo! Finance,KC-46,GnipTwitter,2.0,00000,75000000
91,2203579761,Yahoo! Finance,Lockheed-Martin,GnipTwitter,2.0,00000,75000000
92,2203579761,Yahoo! Finance,Boeing,GnipTwitter,2.0,00000,75000000
93,2203349806,The Hill,Boeing:Corporate,GnipTwitter,16.0,20006,6340770
94,2203349806,The Hill,Boeing:Corporate,GnipTwitter,16.0,20006,6340770
95,2203349806,The Hill,Boeing,GnipTwitter,16.0,20006,6340770
96,2203349806,The Hill,Boeing,GnipTwitter,16.0,20006,6340770
97,2203349806,The Hill,Corporate,GnipTwitter,16.0,20006,6340770
98,2203349806,The Hill,Corporate,GnipTwitter,16.0,20006,6340770
99,2203868832,The Hill,Boeing,GnipTwitter,4.0,20006,6340770
100,2203868832,The Hill,Boeing,GnipTwitter,4.0,20006,6340770
101,2203868832,The Hill,Airbus,GnipTwitter,4.0,20006,6340770
102,2203868832,The Hill,Airbus,GnipTwitter,4.0,20006,6340770
103,2203868832,The Hill,787,GnipTwitter,4.0,20006,6340770
104,2203868832,The Hill,787,GnipTwitter,4.0,20006,6340770
105,2207540805,Times of Oman,Boeing,GnipTwitter,2.0,00000,249757
106,2207540805,Times of Oman,777,GnipTwitter,2.0,00000,249757
107,2207540805,Times of Oman,A380,GnipTwitter,2.0,00000,249757
108,2207556778,Business World,A350,LinkedIn,100.0,01112,142738
109,2207556778,Business World,Airbus,LinkedIn,100.0,01112,142738
110,2207556778,Business World,Boeing,LinkedIn,100.0,01112,142738
111,2207556778,Business World,787,LinkedIn,100.0,01112,142738
112,2207556778,Business World,A350,GnipTwitter,5.0,01112,142738
113,2207556778,Business World,Airbus,GnipTwitter,5.0,01112,142738
114,2207556778,Business World,Boeing,GnipTwitter,5.0,01112,142738
115,2207556778,Business World,787,GnipTwitter,5.0,01112,142738
116,2207556778,Business World,A350,Majestic,4.0,01112,142738
117,2207556778,Business World,Airbus,Majestic,4.0,01112,142738
118,2207556778,Business World,Boeing,Majestic,4.0,01112,142738
119,2207556778,Business World,787,Majestic,4.0,01112,142738
120,2207937303,Time,Boeing,Facebook:shares,8.0,10020,8025689
121,2207937303,Time,A320,Facebook:shares,8.0,10020,8025689
122,2207937303,Time,Airbus,Facebook:shares,8.0,10020,8025689
123,2207937303,Time,Boeing,GnipTwitter,1.0,10020,8025689
124,2207937303,Time,A320,GnipTwitter,1.0,10020,8025689
125,2207937303,Time,Airbus,GnipTwitter,1.0,10020,8025689
126,2207447647,Fortune,Boeing,LinkedIn,2.0,10281,2773308
127,2207447647,Fortune,A320,LinkedIn,2.0,10281,2773308
128,2207447647,Fortune,Airbus,LinkedIn,2.0,10281,2773308
129,2207447647,Fortune,Boeing,GnipTwitter,30.0,10281,2773308
130,2207447647,Fortune,A320,GnipTwitter,30.0,10281,2773308
131,2207447647,Fortune,Airbus,GnipTwitter,30.0,10281,2773308
132,2207447647,Fortune,Boeing,Facebook:shares,9.0,10281,2773308
133,2207447647,Fortune,A320,Facebook:shares,9.0,10281,2773308
134,2207447647,Fortune,Airbus,Facebook:shares,9.0,10281,2773308
135,2192415060,RocketNews,Boeing,Facebook:shares,1.0,83616,14271
136,2192415060,RocketNews,Airbus,Facebook:shares,1.0,83616,14271
137,2192415060,RocketNews,A380,Facebook:shares,1.0,83616,14271
138,2192401633,Al Jazeera,Boeing,GnipTwitter,35.0,20006,2334463
139,2192401633,Al Jazeera,Airbus,GnipTwitter,35.0,20006,2334463
140,2192401633,Al Jazeera,A380,GnipTwitter,35.0,20006,2334463
141,2192401633,Al Jazeera,Boeing,Facebook:shares,28.0,20006,2334463
142,2192401633,Al Jazeera,Airbus,Facebook:shares,28.0,20006,2334463
143,2192401633,Al Jazeera,A380,Facebook:shares,28.0,20006,2334463
144,2192368848,Bloomberg,Delivery Delays,Facebook:shares,2.0,10022,21980000
145,2192368848,Bloomberg,Boeing,Facebook:shares,2.0,10022,21980000
146,2192368848,Bloomberg,A320,Facebook:shares,2.0,10022,21980000
147,2192368848,Bloomberg,Airbus,Facebook:shares,2.0,10022,21980000
148,2192368848,Bloomberg,Delivery Delays:Airbus,Facebook:shares,2.0,10022,21980000
149,2192368848,Bloomberg,777,Facebook:shares,2.0,10022,21980000
150,2192368848,Bloomberg,Delivery Delays,LinkedIn,1.0,10022,21980000
151,2192368848,Bloomberg,Boeing,LinkedIn,1.0,10022,21980000
152,2192368848,Bloomberg,A320,LinkedIn,1.0,10022,21980000
153,2192368848,Bloomberg,Airbus,LinkedIn,1.0,10022,21980000
154,2192368848,Bloomberg,Delivery Delays:Airbus,LinkedIn,1.0,10022,21980000
155,2192368848,Bloomberg,777,LinkedIn,1.0,10022,21980000
156,2192368848,Bloomberg,Delivery Delays,GnipTwitter,26.0,10022,21980000
157,2192368848,Bloomberg,Boeing,GnipTwitter,26.0,10022,21980000
158,2192368848,Bloomberg,A320,GnipTwitter,26.0,10022,21980000
159,2192368848,Bloomberg,Airbus,GnipTwitter,26.0,10022,21980000
160,2192368848,Bloomberg,Delivery Delays:Airbus,GnipTwitter,26.0,10022,21980000
161,2192368848,Bloomberg,777,GnipTwitter,26.0,10022,21980000
162,2208234977,Industry Week,Bombardier,LinkedIn,3.0,44114,279485
163,2208234977,Industry Week,A320,LinkedIn,3.0,44114,279485
164,2208234977,Industry Week,Boeing,LinkedIn,3.0,44114,279485
165,2208234977,Industry Week,Airbus,LinkedIn,3.0,44114,279485
166,2208234977,Industry Week,A320NEO,LinkedIn,3.0,44114,279485
167,2208234977,Industry Week,Bombardier,Facebook:shares,2.0,44114,279485
168,2208234977,Industry Week,A320,Facebook:shares,2.0,44114,279485
169,2208234977,Industry Week,Boeing,Facebook:shares,2.0,44114,279485
170,2208234977,Industry Week,Airbus,Facebook:shares,2.0,44114,279485
171,2208234977,Industry Week,A320NEO,Facebook:shares,2.0,44114,279485
172,2208234977,Industry Week,Bombardier,GnipTwitter,11.0,44114,279485
173,2208234977,Industry Week,A320,GnipTwitter,11.0,44114,279485
174,2208234977,Industry Week,Boeing,GnipTwitter,11.0,44114,279485
175,2208234977,Industry Week,Airbus,GnipTwitter,11.0,44114,279485
176,2208234977,Industry Week,A320NEO,GnipTwitter,11.0,44114,279485
177,2192252192,Aloria,Airbus,Facebook:shares,119.0,77396,101
178,2192252192,Aloria,Boeing,Facebook:shares,119.0,77396,101
179,2192252192,Aloria,Airbus,LinkedIn,7.0,77396,101
180,2192252192,Aloria,Boeing,LinkedIn,7.0,77396,101
181,2192252192,Aloria,Airbus,GnipTwitter,175.0,77396,101
182,2192252192,Aloria,Boeing,GnipTwitter,175.0,77396,101
183,2192243977,BBC,Airbus,Facebook:shares,119.0,W12 7RJ,17000000
184,2192243977,BBC,Boeing,Facebook:shares,119.0,W12 7RJ,17000000
185,2192243977,BBC,Airbus,GnipTwitter,172.0,W12 7RJ,17000000
186,2192243977,BBC,Boeing,GnipTwitter,172.0,W12 7RJ,17000000
187,2191875448,Before It's News,Boeing,Facebook:shares,1.0,94941,351698
188,2191875448,Before It's News,Airbus,Facebook:shares,1.0,94941,351698
189,2191875448,Before It's News,Boeing,GnipTwitter,48.0,94941,351698
190,2191875448,Before It's News,Airbus,GnipTwitter,48.0,94941,351698
191,2191873440,Aloria,Boeing,GnipTwitter,140.0,77396,101
192,2191873440,Aloria,Airbus,GnipTwitter,140.0,77396,101
193,2191873440,Aloria,Boeing,LinkedIn,129.0,77396,101
194,2191873440,Aloria,Airbus,LinkedIn,129.0,77396,101
195,2191873440,Aloria,Boeing,Facebook:shares,483.0,77396,101
196,2191873440,Aloria,Airbus,Facebook:shares,483.0,77396,101
197,2191873440,Aloria,Boeing,Majestic,16370.0,77396,101
198,2191873440,Aloria,Airbus,Majestic,16370.0,77396,101
199,2191884289,Hiiraan Online,Boeing,Facebook:shares,1.0,00000,101941
200,2191884289,Hiiraan Online,Airbus,Facebook:shares,1.0,00000,101941
201,2191868551,BBC,Boeing,GnipTwitter,138.0,W12 7RJ,17000000
202,2191868551,BBC,Airbus,GnipTwitter,138.0,W12 7RJ,17000000
203,2191868551,BBC,Boeing,Facebook:shares,483.0,W12 7RJ,17000000
204,2191868551,BBC,Airbus,Facebook:shares,483.0,W12 7RJ,17000000
205,2191868551,BBC,Boeing,Majestic,16370.0,W12 7RJ,17000000
206,2191868551,BBC,Airbus,Majestic,16370.0,W12 7RJ,17000000
207,2192352176,Forbes,777X,GnipTwitter,845.0,10011,31777644
208,2192352176,Forbes,Boeing,GnipTwitter,845.0,10011,31777644
209,2192352176,Forbes,747,GnipTwitter,845.0,10011,31777644
210,2192352176,Forbes,787,GnipTwitter,845.0,10011,31777644
211,2192352176,Forbes,777X,Facebook:shares,14.0,10011,31777644
212,2192352176,Forbes,Boeing,Facebook:shares,14.0,10011,31777644
213,2192352176,Forbes,747,Facebook:shares,14.0,10011,31777644
214,2192352176,Forbes,787,Facebook:shares,14.0,10011,31777644
215,2192352176,Forbes,777X,LinkedIn,11.0,10011,31777644
216,2192352176,Forbes,Boeing,LinkedIn,11.0,10011,31777644
217,2192352176,Forbes,747,LinkedIn,11.0,10011,31777644
218,2192352176,Forbes,787,LinkedIn,11.0,10011,31777644
219,2192352176,Forbes,777X,Majestic,48390.0,10011,31777644
220,2192352176,Forbes,Boeing,Majestic,48390.0,10011,31777644
221,2192352176,Forbes,747,Majestic,48390.0,10011,31777644
222,2192352176,Forbes,787,Majestic,48390.0,10011,31777644
223,2191938336,Time,Boeing,Facebook:shares,573.0,10020,8025689
224,2191938336,Time,777,Facebook:shares,573.0,10020,8025689
225,2191942170,Talking Points Memo,Boeing,Facebook:shares,4.0,10010,964367
226,2191942170,Talking Points Memo,777,Facebook:shares,4.0,10010,964367
227,2191942170,Talking Points Memo,Boeing,Majestic,10.0,10010,964367
228,2191942170,Talking Points Memo,777,Majestic,10.0,10010,964367
229,2191926009,Raleigh News & Observer,Boeing,Facebook:shares,1.0,27601,543072
230,2191926009,Raleigh News & Observer,777,Facebook:shares,1.0,27601,543072
231,2191940199,Pulse 24,Boeing,Facebook:shares,18.0,M5V 2Z5,516844
232,2191940199,Pulse 24,777,Facebook:shares,18.0,M5V 2Z5,516844
233,2191940195,Fox News,Boeing,Facebook:shares,294.0,10036,55000000
234,2191940195,Fox News,777,Facebook:shares,294.0,10036,55000000
235,2191929532,Tacoma News Tribune,Boeing,Facebook:shares,1.0,98405,185692
236,2191929532,Tacoma News Tribune,777,Facebook:shares,1.0,98405,185692
237,2191929540,Miami Herald,Boeing,Facebook:shares,1.0,33172,1217517
238,2191929540,Miami Herald,777,Facebook:shares,1.0,33172,1217517
239,2191954051,News24 (Southern Africa),Boeing,Majestic,7.0,00000,2303881
240,2191954051,News24 (Southern Africa),777,Majestic,7.0,00000,2303881
241,2191926011,ABC News,Boeing,Facebook:shares,7.0,10023,6228634
242,2191926011,ABC News,777,Facebook:shares,7.0,10023,6228634
243,2191926011,ABC News,Boeing,Majestic,26.0,10023,6228634
244,2191926011,ABC News,777,Majestic,26.0,10023,6228634
245,2191964602,Time,Boeing,LinkedIn,166.0,10020,8025689
246,2191964602,Time,777,LinkedIn,166.0,10020,8025689
247,2191964602,Time,Boeing,Facebook:shares,573.0,10020,8025689
248,2191964602,Time,777,Facebook:shares,573.0,10020,8025689
249,2183496727,The Age,Delivery Delays,LinkedIn,10.0,2009,1427182
250,2183496727,The Age,A350,LinkedIn,10.0,2009,1427182
251,2183496727,The Age,Airbus,LinkedIn,10.0,2009,1427182
252,2183496727,The Age,A330,LinkedIn,10.0,2009,1427182
253,2183496727,The Age,Delivery Delays:Airbus,LinkedIn,10.0,2009,1427182
254,2183496727,The Age,Boeing,LinkedIn,10.0,2009,1427182
255,2183496727,The Age,787,LinkedIn,10.0,2009,1427182
256,2183496726,Sydney Morning Herald,Delivery Delays,GnipTwitter,7.0,NSW 2001,3461674
257,2183496726,Sydney Morning Herald,A350,GnipTwitter,7.0,NSW 2001,3461674
258,2183496726,Sydney Morning Herald,Airbus,GnipTwitter,7.0,NSW 2001,3461674
259,2183496726,Sydney Morning Herald,A330,GnipTwitter,7.0,NSW 2001,3461674
260,2183496726,Sydney Morning Herald,Delivery Delays:Airbus,GnipTwitter,7.0,NSW 2001,3461674
261,2183496726,Sydney Morning Herald,Boeing,GnipTwitter,7.0,NSW 2001,3461674
262,2183496726,Sydney Morning Herald,787,GnipTwitter,7.0,NSW 2001,3461674
263,2182911676,The Guardian,Fuel Efficiency,GnipTwitter,1.0,N19GU,225629
264,2182911676,The Guardian,Airbus,GnipTwitter,1.0,N19GU,225629
265,2182911676,The Guardian,Boeing,GnipTwitter,1.0,N19GU,225629
266,2182911676,The Guardian,A320,GnipTwitter,1.0,N19GU,225629
267,2182911676,The Guardian,A330,GnipTwitter,1.0,N19GU,225629
268,2182911676,The Guardian,Aircraft Delivery,GnipTwitter,1.0,N19GU,225629
269,2182911676,The Guardian,A380,GnipTwitter,1.0,N19GU,225629
270,2182911676,The Guardian,787,GnipTwitter,1.0,N19GU,225629
271,2183021083,Reuters UK,Airbus,LinkedIn,26.0,E14 5EP,36716994
272,2183021083,Reuters UK,Boeing,LinkedIn,26.0,E14 5EP,36716994
273,2183021083,Reuters UK,777,LinkedIn,26.0,E14 5EP,36716994
274,2183021083,Reuters UK,A380,LinkedIn,26.0,E14 5EP,36716994
275,2182767135,Bloomberg,Airbus,GnipTwitter,2.0,10022,21980000
276,2182767135,Bloomberg,Fuel Prices,GnipTwitter,2.0,10022,21980000
277,2181805265,Bloomberg,Airbus,GnipTwitter,44.0,10022,21980000
278,2181805265,Bloomberg,A380,GnipTwitter,44.0,10022,21980000
279,2183104915,Business Insider UK,A350,GnipTwitter,1.0,EC2A 3NW,24282499
280,2183104915,Business Insider UK,Airbus,GnipTwitter,1.0,EC2A 3NW,24282499
281,2183104915,Business Insider UK,Boeing,GnipTwitter,1.0,EC2A 3NW,24282499
282,2183104915,Business Insider UK,747,GnipTwitter,1.0,EC2A 3NW,24282499
283,2183104915,Business Insider UK,A350,LinkedIn,375.0,EC2A 3NW,24282499
284,2183104915,Business Insider UK,Airbus,LinkedIn,375.0,EC2A 3NW,24282499
285,2183104915,Business Insider UK,Boeing,LinkedIn,375.0,EC2A 3NW,24282499
286,2183104915,Business Insider UK,747,LinkedIn,375.0,EC2A 3NW,24282499
287,2183100317,Business Insider,A350,LinkedIn,375.0,10010,75000000
288,2183100317,Business Insider,Airbus,LinkedIn,375.0,10010,75000000
289,2183100317,Business Insider,Boeing,LinkedIn,375.0,10010,75000000
290,2183100317,Business Insider,747,LinkedIn,375.0,10010,75000000
291,2183100317,Business Insider,A350,GnipTwitter,1.0,10010,75000000
292,2183100317,Business Insider,Airbus,GnipTwitter,1.0,10010,75000000
293,2183100317,Business Insider,Boeing,GnipTwitter,1.0,10010,75000000
294,2183100317,Business Insider,747,GnipTwitter,1.0,10010,75000000
295,2208137376,Bloomberg,A320,Facebook:shares,23.0,10022,21980000
296,2208137376,Bloomberg,Boeing,Facebook:shares,23.0,10022,21980000
297,2208137376,Bloomberg,Airbus,Facebook:shares,23.0,10022,21980000
298,2208137376,Bloomberg,A320,LinkedIn,4.0,10022,21980000
299,2208137376,Bloomberg,Boeing,LinkedIn,4.0,10022,21980000
300,2208137376,Bloomberg,Airbus,LinkedIn,4.0,10022,21980000
301,2208137376,Bloomberg,A320,GnipTwitter,56.0,10022,21980000
302,2208137376,Bloomberg,Boeing,GnipTwitter,56.0,10022,21980000
303,2208137376,Bloomberg,Airbus,GnipTwitter,56.0,10022,21980000
304,2208206098,Reuters UK,Airbus,Facebook:shares,1.0,E14 5EP,36716994
305,2208206098,Reuters UK,Asia-Pacific,Facebook:shares,1.0,E14 5EP,36716994
306,2208206098,Reuters UK,Airbus:Asia-Pacific,Facebook:shares,1.0,E14 5EP,36716994
307,2208265878,Reuters India,Airbus,Facebook:shares,1.0,110001,36716994
308,2208265878,Reuters India,Asia-Pacific,Facebook:shares,1.0,110001,36716994
309,2208265878,Reuters India,Airbus:Asia-Pacific,Facebook:shares,1.0,110001,36716994
310,2187580950,Hindu Business Line,Boeing,LinkedIn,2.0,600002,1488347
311,2187580950,Hindu Business Line,Airbus,LinkedIn,2.0,600002,1488347
312,2187580950,Hindu Business Line,Boeing,GnipTwitter,5.0,600002,1488347
313,2187580950,Hindu Business Line,Airbus,GnipTwitter,5.0,600002,1488347
314,2187407916,Bloomberg,Airbus,LinkedIn,17.0,10022,21980000
315,2187407916,Bloomberg,Boeing,LinkedIn,17.0,10022,21980000
316,2187407916,Bloomberg,A380,LinkedIn,17.0,10022,21980000
317,2187407916,Bloomberg,747,LinkedIn,17.0,10022,21980000
318,2187407916,Bloomberg,777,LinkedIn,17.0,10022,21980000
319,2187407916,Bloomberg,Airbus,GnipTwitter,124.0,10022,21980000
320,2187407916,Bloomberg,Boeing,GnipTwitter,124.0,10022,21980000
321,2187407916,Bloomberg,A380,GnipTwitter,124.0,10022,21980000
322,2187407916,Bloomberg,747,GnipTwitter,124.0,10022,21980000
323,2187407916,Bloomberg,777,GnipTwitter,124.0,10022,21980000
324,2187495516,Channel NewsAsia,Influencer Feedback,Majestic,2.0,299939,1396600
325,2187495516,Channel NewsAsia,Boeing,Majestic,2.0,299939,1396600
326,2187495516,Channel NewsAsia,Airbus,Majestic,2.0,299939,1396600
327,2187495516,Channel NewsAsia,747,Majestic,2.0,299939,1396600
328,2187495516,Channel NewsAsia,A380,Majestic,2.0,299939,1396600
329,2187495516,Channel NewsAsia,777,Majestic,2.0,299939,1396600
330,2187493416,Investing.com,Influencer Feedback,Majestic,1.0,CY-1900,6401360
331,2187493416,Investing.com,Boeing,Majestic,1.0,CY-1900,6401360
332,2187493416,Investing.com,Airbus,Majestic,1.0,CY-1900,6401360
333,2187493416,Investing.com,747,Majestic,1.0,CY-1900,6401360
334,2187493416,Investing.com,A380,Majestic,1.0,CY-1900,6401360
335,2187493416,Investing.com,777,Majestic,1.0,CY-1900,6401360
336,2187889383,Malaysian Digest,Influencer Feedback,GnipTwitter,1.0,50490,1733
337,2187889383,Malaysian Digest,Boeing,GnipTwitter,1.0,50490,1733
338,2187889383,Malaysian Digest,Airbus,GnipTwitter,1.0,50490,1733
339,2187889383,Malaysian Digest,747,GnipTwitter,1.0,50490,1733
340,2187889383,Malaysian Digest,A380,GnipTwitter,1.0,50490,1733
341,2187889383,Malaysian Digest,777,GnipTwitter,1.0,50490,1733
342,2187484878,Business Insider,Influencer Feedback,GnipTwitter,1.0,10010,75000000
343,2187484878,Business Insider,Boeing,GnipTwitter,1.0,10010,75000000
344,2187484878,Business Insider,Airbus,GnipTwitter,1.0,10010,75000000
345,2187484878,Business Insider,747,GnipTwitter,1.0,10010,75000000
346,2187484878,Business Insider,A380,GnipTwitter,1.0,10010,75000000
347,2187484878,Business Insider,777,GnipTwitter,1.0,10010,75000000
348,2187493423,Yahoo! News,Influencer Feedback,Majestic,39.0,94089,75000000
349,2187493423,Yahoo! News,Boeing,Majestic,39.0,94089,75000000
350,2187493423,Yahoo! News,Airbus,Majestic,39.0,94089,75000000
351,2187493423,Yahoo! News,747,Majestic,39.0,94089,75000000
352,2187493423,Yahoo! News,A380,Majestic,39.0,94089,75000000
353,2187493423,Yahoo! News,777,Majestic,39.0,94089,75000000
354,2187586877,Free Malaysia Today,Influencer Feedback,GnipTwitter,1.0,00000,359853
355,2187586877,Free Malaysia Today,Boeing,GnipTwitter,1.0,00000,359853
356,2187586877,Free Malaysia Today,Airbus,GnipTwitter,1.0,00000,359853
357,2187586877,Free Malaysia Today,747,GnipTwitter,1.0,00000,359853
358,2187586877,Free Malaysia Today,A380,GnipTwitter,1.0,00000,359853
359,2187586877,Free Malaysia Today,777,GnipTwitter,1.0,00000,359853
360,2187847310,AIRwise,Influencer Feedback,Majestic,40.0,,5606
361,2187847310,AIRwise,Boeing,Majestic,40.0,,5606
362,2187847310,AIRwise,Airbus,Majestic,40.0,,5606
363,2187847310,AIRwise,747,Majestic,40.0,,5606
364,2187847310,AIRwise,A380,Majestic,40.0,,5606
365,2187847310,AIRwise,777,Majestic,40.0,,5606
366,2188185690,Associated Press,A350 XWB,LinkedIn,1.0,10001,943979
367,2188185690,Associated Press,Airbus:North America,LinkedIn,1.0,10001,943979
368,2188185690,Associated Press,Aircraft Delivery:Airbus,LinkedIn,1.0,10001,943979
369,2188185690,Associated Press,Airbus:Eurozone,LinkedIn,1.0,10001,943979
370,2188185690,Associated Press,Eurozone,LinkedIn,1.0,10001,943979
371,2188185690,Associated Press,Airbus,LinkedIn,1.0,10001,943979
372,2188185690,Associated Press,Boeing:Asia-Pacific,LinkedIn,1.0,10001,943979
373,2188185690,Associated Press,A330,LinkedIn,1.0,10001,943979
374,2188185690,Associated Press,Asia-Pacific,LinkedIn,1.0,10001,943979
375,2188185690,Associated Press,Aircraft Delivery,LinkedIn,1.0,10001,943979
376,2188185690,Associated Press,Boeing,LinkedIn,1.0,10001,943979
377,2188185690,Associated Press,A320,LinkedIn,1.0,10001,943979
378,2188185690,Associated Press,787,LinkedIn,1.0,10001,943979
379,2188185690,Associated Press,North America,LinkedIn,1.0,10001,943979
380,2188185690,Associated Press,Airbus:Asia-Pacific,LinkedIn,1.0,10001,943979
